企业代号,开票日期,发票号码,金额,税额,价税合计
E62,2018-01-16,60129388,418.86,25.14,444.0
E62,2018-01-17,7667328,911.99,128.01,1040.0
E62,2018-01-20,30245284,256.41,43.59,300.0
E62,2018-01-21,1864005,101.89,6.11,108.0
E62,2018-01-24,50064783,264.34000000000003,34.66,299.0
E62,2018-01-26,108871739,109.35000000000001,3.6500000000000004,113.0
E62,2018-01-27,28945597,352.43,10.57,363.0
E62,2018-01-31,101207347,194251.59,5838.3099999999995,200089.9
E62,2018-02-03,30251171,256.41,43.59,300.0
E62,2018-02-04,19579394,6407.77,192.23,6600.0
E62,2018-02-09,48898769,145.63,4.37,150.0
E62,2018-02-10,76029804,408.35,56.65,465.0
E62,2018-02-11,9706122,2586.79,155.21,2742.0
E62,2018-02-12,2076611,257.26,43.74,301.0
E62,2018-02-14,102484363,582.04,98.96000000000001,681.0
E62,2018-02-19,30262516,249.57,42.43,292.0
E62,2018-02-20,79103478,1877.96,143.04,2021.0
E62,2018-02-23,31574605,926.21,27.79,954.0
E62,2018-02-24,49023871,194.34,11.66,206.0
E62,2018-02-25,50238165,149.51,4.49,154.0
E62,2018-02-26,28472574,2661.17,79.83,2741.0
E62,2018-02-28,56303910,2426.4900000000002,295.51,2722.0
E62,2018-03-01,105268530,423.77,44.23,468.0
E62,2018-03-02,46784673,298.33000000000004,37.67,336.0
E62,2018-03-03,30079024,329.15999999999997,21.84,351.0
E62,2018-03-04,69098660,364.1,61.9,426.0
E62,2018-03-09,22196205,220.38,22.619999999999997,243.0
E62,2018-03-13,115849574,1361.77,96.22999999999999,1458.0
E62,2018-03-14,16364420,116.5,3.5,120.0
E62,2018-03-15,1554697,111.11,18.89,130.0
E62,2018-03-16,56144387,1445.27,103.73,1549.0
E62,2018-03-20,55850575,192.26999999999998,17.73,210.0
E62,2018-03-25,37791509,217.95,37.05,255.0
E62,2018-03-26,37044845,58.02,3.48,61.5
E62,2018-03-28,9329346,209.71,6.29,216.0
E62,2018-03-31,48365987,266.86,45.37,312.23
E62,2018-04-01,48366455,170.94,29.06,200.0
E62,2018-04-02,74441684,790.6700000000001,54.33,845.0
E62,2018-04-06,86306601,757.29,22.71,780.0
E62,2018-04-08,35521687,341.88,58.12,400.0
E62,2018-04-12,90251294,59.43,3.57,63.0
E62,2018-04-13,37578893,430.1,12.9,443.0
E62,2018-04-16,84527370,807.27,68.72999999999999,876.0
E62,2018-04-18,130482,450.45,49.55,500.0
E62,2018-04-21,95241596,704.95,57.050000000000004,762.0
E62,2018-04-22,77632817,170.94,29.06,200.0
E62,2018-04-26,1820938,170.94,29.06,200.0
E62,2018-04-27,12907616,754.72,45.28,800.0
E62,2018-04-29,28941259,913.0,0.0,913.0
E62,2018-05-03,469561595,8648.58,259.4200000000001,8908.0
E62,2018-05-11,333540,16833.85,1027.58,17861.43
E62,2018-05-12,1823317,172.41,27.59,200.0
E62,2018-05-14,78634009,172.42,27.58,200.0
E62,2018-05-19,1662677,146.55,23.45,170.0
E62,2018-05-25,93912383,1293.21,38.79,1332.0
E62,2018-05-27,38241034,204.85,6.15,211.0
E62,2018-05-28,10204053,193.97,31.03,225.0
E62,2018-05-31,37649313,791.62,99.38,891.0
E62,2018-06-04,21027264,207.95,23.05,231.0
E62,2018-06-08,6660991,412.93,66.07,479.0
E62,2018-06-14,37733222,90.57,5.43,96.0
E62,2018-06-15,36270733,172.41,27.59,200.0
E62,2018-06-18,25354526,86.21,13.79,100.0
E62,2018-06-19,1666974,113.79,18.21,132.0
E62,2018-06-21,22442330,99.14,15.86,115.0
E62,2018-06-22,91077514,93.39,5.61,99.0
E62,2018-06-25,36773749,100.0,6.0,106.0
E62,2018-07-03,80590736,172.42,27.58,200.0
E62,2018-07-04,31786949,183.02,10.98,194.0
E62,2018-07-09,38486946,370.71,59.31,430.02
E62,2018-07-12,26715134,106.03,16.97,123.0
E62,2018-07-16,4060166,35844.82,5735.18,41580.0
E62,2018-07-19,39104147,661.52,78.57,740.09
E62,2018-07-20,36276467,215.52,34.48,250.0
E62,2018-07-22,24755827,344.83,55.17,400.0
E62,2018-07-23,37285406,478.64,14.36,493.0
E62,2018-07-24,23612375,300.97,9.03,310.0
E62,2018-07-25,23605149,368.93,11.07,380.0
E62,2018-08-01,73598,189.32,5.68,195.0
E62,2018-08-02,75893586,817.48,103.52000000000001,921.0
E62,2018-08-03,71414117,53.77,3.23,57.0
E62,2018-08-05,22822317,605.83,18.17,624.0
E62,2018-08-07,21234282,505.03,32.97,538.0
E62,2018-08-08,89929597,888.5799999999999,89.42,978.0
E62,2018-08-09,5087621,581.9,93.1,675.0
E62,2018-08-10,74084654,172.41,27.59,200.0
E62,2018-08-11,30841089,331.03,52.97,384.0
E62,2018-08-14,29439775,208.74,6.26,215.0
E62,2018-08-15,4292110,238.83,7.17,246.0
E62,2018-08-18,30843842,310.34,49.66,360.0
E62,2018-08-22,14484971,202.91,6.09,209.0
E62,2018-08-26,30847047,258.62,41.38,300.0
E62,2018-08-27,57168627,7437.93,1190.07,8628.0
E62,2018-08-29,5087636,454.55,45.45,500.0
E62,2018-08-31,85900896,211.21,33.79,245.0
E62,2018-09-05,40440721,258.62,41.38,300.0
E62,2018-09-09,7473180,752.02,44.980000000000004,797.0
E62,2018-09-10,4588585,439.81,13.19,453.0
E62,2018-09-14,95801209,357.76,57.24,415.0
E62,2018-09-16,181900338,3640.620000000001,216.38000000000002,3857.0
E62,2018-09-18,58598539,1282.75,205.25,1488.0
E62,2018-09-20,7415548,448.54,13.46,462.0
E62,2018-09-24,72775120,280.44,44.88,325.32
E62,2018-09-27,15480377,8654.95,536.84,9191.79
E62,2018-09-29,94820325,1580.6,47.4,1628.0
E62,2018-09-30,4530250,788.7900000000001,126.21000000000001,915.0
E62,2018-10-01,30866536,353.45,56.55,410.0
E62,2018-10-02,8570634,293.1,46.9,340.0
E62,2018-10-04,41714337,6631.07,198.93,6830.0
E62,2018-10-11,71898757,449.7,11.5,461.2
E62,2018-10-14,39112121,172.41,27.59,200.0
E62,2018-10-16,117877833,12949.060000000003,410.94,13360.0
E62,2018-10-18,136639364,500.11,80.00999999999999,580.12
E62,2018-10-23,77914965,124.14,19.86,144.0
E62,2018-10-24,96221583,172.41,27.59,200.0
E62,2018-10-25,6764087,468.93,14.07,483.0
E62,2018-10-30,236448,454.55,45.45,500.0
E62,2018-11-03,3563317,350.0,56.0,406.0
E62,2018-11-06,81151410,343.97,55.03,399.0
E62,2018-11-09,11030350,324.14,51.86,376.0
E62,2018-11-10,98774652,86.21,13.79,100.0
E62,2018-11-15,7429239,407.77,12.23,420.0
E62,2018-11-16,88506431,92.12,0.0,92.12
E62,2018-11-17,55106232,880.34,68.66,949.0
E62,2018-11-19,13733153,41.38,6.62,48.0
E62,2018-11-20,54814607,86.21,13.79,100.0
E62,2018-11-22,1235407,474.14,75.86,550.0
E62,2018-12-01,3574967,254.31,40.69,295.0
E62,2018-12-06,1235418,8650.65,536.71,9187.36
E62,2018-12-08,36226972,105.71,5.29,111.0
E62,2018-12-16,3582041,329.31,52.69,382.0
E62,2018-12-17,41713495,194.17,5.83,200.0
E62,2018-12-19,49189126,1146.6,34.4,1181.0
E62,2018-12-29,71693798,1350.8600000000001,216.14000000000001,1567.0
E62,2018-12-30,1744957,86.21,13.79,100.0
E62,2019-01-01,1745107,163.79,26.21,190.0
E62,2019-01-03,56099828,288.79,46.21,335.0
E62,2019-01-04,7800890,454.55,45.45,500.0
E62,2019-01-12,56549436,282.54,45.21,327.75
E62,2019-01-13,98095245,86.2,13.8,100.0
E62,2019-01-17,67333147,370.68,59.32000000000001,430.0
E62,2019-01-18,6328392,476.7,14.3,491.0
E62,2019-01-19,63332511,6468.709999999999,359.28999999999996,6828.0
E62,2019-01-20,51230099,959.6899999999999,64.31,1024.0
E62,2019-01-22,35020108,13691.46,28.54,13720.0
E62,2019-01-28,42060137,1516.5,45.5,1562.0
E62,2019-01-31,51572393,3800.0,0.0,3800.0
E62,2019-02-04,3861129,324.14,51.86,376.0
E62,2019-02-06,174326931,630.23,100.84,731.0699999999999
E62,2019-02-08,17393825,543.4,32.6,576.0
E62,2019-02-11,41738929,164.08,4.92,169.0
E62,2019-02-12,32565553,172.41,27.59,200.0
E62,2019-02-16,83427639,471.84,14.16,486.0
E62,2019-02-18,94454629,264.15,15.85,280.0
E62,2019-02-19,85145147,283.5,8.5,292.0
E62,2019-02-21,47205113,586.41,17.59,604.0
E62,2019-02-23,45565270,1384.35,81.65,1466.0
E62,2019-02-26,6045540,255.18,40.82,296.0
E62,2019-02-28,5391130,1772.03,228.97,2001.0
E62,2019-03-01,37571168,364.90999999999997,58.39,423.3
E62,2019-03-05,7740974,650.0,104.0,754.0
E62,2019-03-06,7697342,145.69,23.31,169.0
E62,2019-03-07,171690264,1231.07,36.93,1268.0
E62,2019-03-13,56173259,479.21000000000004,36.79,516.0
E62,2019-03-16,93636713,455.66,52.34,508.0
E62,2019-03-18,146229429,393.77,34.23,428.0
E62,2019-03-20,36610478,2669.9,80.1,2750.0
E62,2019-03-25,56818452,7757.76,1241.24,8999.0
E62,2019-03-28,5510647,8654.95,536.84,9191.79
E62,2019-03-30,3878738,172.41,27.59,200.0
E62,2019-04-01,147875251,351.45,10.55,362.0
E62,2019-04-02,92090935,157.28,4.72,162.0
E62,2019-04-04,42064757,130.1,3.9,134.0
E62,2019-04-05,53892071,865.29,58.709999999999994,924.0
E62,2019-04-06,146683721,3225.4700000000003,193.53,3419.0
E62,2019-04-08,34139836,176.99,23.01,200.0
E62,2019-04-10,8783126,4834.95,145.05,4980.0
E62,2019-04-11,99725377,369.08,19.92,389.0
E62,2019-04-12,35405174,220.35,28.65,249.0
E62,2019-04-14,90721030,1753.9899999999998,124.01,1878.0
E62,2019-04-15,1585329,96893.2,2906.8,99800.0
E62,2019-04-18,7783188,376.42,22.58,399.0
E62,2019-04-20,34833453,176.99,23.01,200.0
E62,2019-04-22,3887473,325.66,42.34,368.0
E62,2019-04-24,9166622,5825.24,174.76,6000.0
E62,2019-04-26,770743,1432.17,167.83,1600.0
E62,2019-04-27,60117186,133.98,4.02,138.0
E62,2019-04-28,13158719,30.09,3.91,34.0
E62,2019-04-30,91650236,275.22,35.78,311.0
E62,2019-05-01,34949651,176.99,23.01,200.0
E62,2019-05-06,183674840,440.90999999999997,34.13,475.04
E62,2019-05-07,136387536,215.77,12.23,228.0
E62,2019-05-08,43353060,46.7,2.8,49.5
E62,2019-05-10,91653252,346.02,44.98,391.0
E62,2019-05-12,44608235,265.48,34.52,300.0
E62,2019-05-19,41660726,287.61,37.39,325.0
E62,2019-05-22,85556163,25.85,3.36,29.21
E62,2019-05-25,27115097,145.56,18.93,164.49
E62,2019-05-29,105620221,55.91,4.890000000000001,60.8
E62,2019-05-30,3971188,749.98,50.02,800.0
E62,2019-06-07,48790236,23.54,3.06,26.6
E62,2019-06-09,46880613,176.99,23.01,200.0
E62,2019-06-14,28586420,846.67,33.33,880.0
E62,2019-06-16,133595538,510.97,33.03,544.0
E62,2019-06-17,10794211,1103.78,66.22,1170.0
E62,2019-06-18,3498860,679.25,40.75,720.0
E62,2019-06-23,39643129,26.29,3.41,29.7
E62,2019-06-24,58630206,141.75,4.25,146.0
E62,2019-06-29,46343394,274.61,35.7,310.31
E62,2019-06-30,5004325,226.21,6.79,233.0
E62,2019-07-01,46499049,231.85,30.15,262.0
E62,2019-07-02,4901253,233.01,6.99,240.0
E62,2019-07-03,10545464,1174.53,70.47,1245.0
E62,2019-07-04,120766873,30620.440000000006,1845.56,32466.0
E62,2019-07-05,621820,349.51,10.49,360.0
E62,2019-07-10,46185181,243.36,31.64,275.0
E62,2019-07-11,24622506,141.12,4.88,146.0
E62,2019-07-15,68265221,163.72,21.28,185.0
E62,2019-07-16,210697347,544.52,65.68,610.2
E62,2019-07-23,26292689,967.92,58.08,1026.0
E62,2019-07-24,91437255,337.86,10.14,348.0
E62,2019-07-26,6762993,707.96,92.04,800.0
E62,2019-07-29,45907482,318.81,41.44,360.25
E62,2019-07-30,47874716,252.2,32.8,285.0
E62,2019-07-31,10977859,8650.52,532.41,9182.93
E62,2019-08-05,3021409,289.32,8.68,298.0
E62,2019-08-08,31861718,33.02,1.98,35.0
E62,2019-08-10,49579654,176.99,23.01,200.0
E62,2019-08-11,24601343,88.5,11.5,100.0
E62,2019-08-12,45216779,28.22,3.68,31.9
E62,2019-08-13,97197922,423.3,12.7,436.0
E62,2019-08-14,47490518,106.19,13.81,120.0
E62,2019-08-16,29933357,274.33,35.67,310.0
E62,2019-08-20,26646713,339.62,20.38,360.0
E62,2019-08-24,37774334,286.29,37.22,323.51
E62,2019-08-27,47367044,176.99,23.01,200.0
E62,2019-08-30,47437207,20.19,0.61,20.8
E62,2019-09-02,3571635,157.28,4.72,162.0
E62,2019-09-05,2584984,1116.27,80.73,1197.0
E62,2019-09-09,3822224,21226.41,1273.59,22500.0
E62,2019-09-11,98901359,170.87,5.13,176.0
E62,2019-09-12,37569073,132.74,17.26,150.0
E62,2019-09-18,72995271,110.68,3.32,114.0
E62,2019-09-20,16320900,97087.38,2912.62,100000.0
E62,2019-09-21,98671941,309.73,40.27,350.0
E62,2019-09-24,76910665,401.95,12.05,414.0
E62,2019-09-25,52780192,132.74,17.26,150.0
E62,2019-10-04,13701150,271.84,8.16,280.0
E62,2019-10-06,18133661,132.74,17.26,150.0
E62,2019-10-07,95124251,172.57,22.43,195.0
E62,2019-10-08,78979922,1139.8,34.2,1174.0
E62,2019-10-10,2772261,1343.68,156.32,1500.0
E62,2019-10-12,51994303,132.74,17.26,150.0
E62,2019-10-17,24873120,776.7,23.3,800.0
E62,2019-10-24,28607677,466.02,13.98,480.0
E62,2019-10-29,75420888,98.06,2.94,101.0
E62,2019-10-31,36068431,635.71,64.29,700.0
E62,2019-11-01,28613413,621.36,18.64,640.0
E62,2019-11-02,75382667,99.03,2.97,102.0
E62,2019-11-08,28613430,621.36,18.64,640.0
E62,2019-11-15,28613447,640.78,19.22,660.0
E62,2019-11-18,17742453,39.62,2.38,42.0
E62,2019-11-19,75382969,276.7,8.3,285.0
E62,2019-11-22,12945358,6367.93,382.07,6750.0
E62,2019-11-25,64045636,439.74,57.16,496.9
E62,2019-11-27,28613483,252.43,7.57,260.0
E62,2019-11-28,14114435,458.72,41.28,500.0
E62,2019-11-30,68332356,497.09,14.91,512.0
E62,2019-12-02,1511804,320.39,9.61,330.0
E62,2019-12-06,4194597,98.06,2.94,101.0
E62,2019-12-07,53081856,176.99,23.01,200.0
E62,2019-12-09,28621742,285.44,8.56,294.0
E62,2019-12-13,111827549,1698.2399999999998,116.76,1815.0
E62,2019-12-16,13507892,94339.62,5660.38,100000.0
E62,2019-12-20,322388829,197223.82,6008.18,203232.0
E62,2019-12-25,72675998,306.8,9.2,316.0
E62,2019-12-26,158931631,5004.06,375.94,5380.0
E62,2019-12-30,16829908,96.46,12.54,109.0
E62,2020-01-07,67605049,276.42,16.58,293.0
E62,2020-01-08,42805542,137.64,17.89,155.53
E62,2020-01-09,16380344,188.68,11.32,200.0
E62,2020-01-20,47345132,833.48,52.52,886.0
E62,2020-02-05,32296360,3804.42,494.58,4299.0
E63,2017-01-17,12427725,44414.41,3785.59,48200.0
E63,2017-01-18,6534703,744.02,106.08,850.1
E63,2017-01-20,26572546,59238.03999999999,2097.96,61336.0
E63,2017-01-21,1295501,5580.0,948.6,6528.6
E63,2017-01-22,17674330,39281.56,1178.44,40460.0
E63,2017-02-15,145830,624.02,106.08,730.1
E63,2017-02-18,1295509,-5580.0,-948.6,-6528.6
E63,2017-02-21,3131202,2358.49,141.51,2500.0
E63,2017-03-03,5222391,682.05,115.95,798.0
E63,2017-03-07,4384931,5580.0,948.6,6528.6
E63,2017-03-20,7618115,4476.92,761.08,5238.0
E63,2017-03-21,15087089,111.97,19.03,131.0
E63,2017-03-24,4315183,821.62,139.68,961.3
E63,2017-03-27,18573215,63420.87,1909.3300000000002,65330.2
E63,2017-03-29,14736477,130448.79,18533.57,148982.36
E63,2017-04-05,7672047,315.38,53.62,369.0
E63,2017-04-06,422320,29126.21,873.79,30000.0
E63,2017-04-10,13146518,7387.18,1255.8200000000002,8643.0
E63,2017-04-17,7882866,33333.33,5666.67,39000.0
E63,2017-04-19,6376781,153.68,26.12,179.8
E63,2017-04-20,16630327,10077.67,302.33,10380.0
E63,2017-04-24,19992309,130533.34,22190.66,152724.0
E63,2017-04-26,4278662,98454.36,16737.24,115191.6
E63,2017-05-02,11465843,203.85,34.65,238.5
E63,2017-05-04,15703811,7563.42,453.8,8017.22
E63,2017-05-09,15876305,51076.92,8683.08,59760.0
E63,2017-05-10,10364376,57692.3,9807.7,67500.0
E63,2017-05-11,12345089,34598.29,5881.71,40480.0
E63,2017-05-13,3895051,7606.84,1293.16,8900.0
E63,2017-05-22,53779797,282387.29,15710.710000000001,298098.0
E63,2017-05-27,44035350,2450743.4400000004,318596.56,2769340.0
E63,2017-06-01,12292622,78488.55,13343.05,91831.6
E63,2017-06-02,924230,4101.71,697.29,4799.0
E63,2017-06-05,9126706,46741.88,7946.12,54688.0
E63,2017-06-06,1073665,281.2,47.8,329.0
E63,2017-06-07,11191201,27743.59,4716.41,32460.0
E63,2017-06-12,1079076,484.45,82.35,566.8
E63,2017-06-14,874273,16583.32,2819.18,19402.5
E63,2017-06-15,6460299,12552.560000000001,2133.94,14686.5
E63,2017-06-16,1132218,707.61,120.29,827.9
E63,2017-06-18,5684558,450.94,27.06,478.0
E63,2017-06-19,8687007,6854.75,411.28,7266.03
E63,2017-06-20,6727202,12606.55,781.48,13388.029999999999
E63,2017-06-22,14892664,3002.8399999999997,180.16,3183.0
E63,2017-06-24,2429106,924.53,55.47,980.0
E63,2017-06-25,6584429,1398.29,237.70999999999998,1636.0
E63,2017-06-27,6251972,2067806.87,273190.9100000001,2340997.7800000003
E63,2017-06-28,116534,90884.96,11815.04,102700.0
E63,2017-06-29,5755866,641.51,38.49,680.0
E63,2017-07-02,2941728,2108.49,126.51,2235.0
E63,2017-07-04,775861,184.47,5.53,190.0
E63,2017-07-07,5651556,699.06,41.94,741.0
E63,2017-07-08,30098947,340.78999999999996,10.209999999999999,351.0
E63,2017-07-09,36395155,4684.15,703.85,5388.0
E63,2017-07-10,7434367,905.92,41.47,947.39
E63,2017-07-12,11490377,168.38,28.62,197.0
E63,2017-07-13,26549886,11000.0,0.0,11000.0
E63,2017-07-14,27916865,2197.8199999999997,81.18,2279.0
E63,2017-07-15,6748713,171.84,5.16,177.0
E63,2017-07-16,746437,1623.93,276.07,1900.0
E63,2017-07-17,9130357,875.12,148.78,1023.9
E63,2017-07-18,26912096,1640.79,249.81,1890.6
E63,2017-07-19,32916193,3543.56,499.44,4043.0
E63,2017-07-20,8251764,13848.69,1795.27,15643.96
E63,2017-07-21,78725435,2580131.480000001,283753.52000000014,2863885.0
E63,2017-07-22,13308900,3401.55,112.44,3513.99
E63,2017-07-24,20378128,3647.04,292.63,3939.67
E63,2017-07-25,1773845,22140.0,0.0,22140.0
E63,2017-07-26,44410706,108040.69,10927.71,118968.4
E63,2017-07-27,65715579,398886.93,43869.82000000001,442756.75
E63,2017-07-28,64116481,455538.9199999999,50111.87,505650.79
E63,2017-07-29,1831129,86.41,2.59,89.0
E63,2017-07-31,31204920,80.99,13.76,94.75
E63,2017-08-01,31707034,2116.71,74.29,2191.0
E63,2017-08-02,45055561,50948.85999999999,8476.139999999998,59425.0
E63,2017-08-03,83165564,2475.5899999999997,386.11,2861.7000000000003
E63,2017-08-04,20241278,8843.77,430.19,9273.96
E63,2017-08-08,5447013,683.76,116.24,800.0
E63,2017-08-10,4797037,9030.77,1535.23,10566.0
E63,2017-08-11,30637092,559.32,20.68,580.0
E63,2017-08-14,71804308,942.73,86.37,1029.1
E63,2017-08-16,12955971,187.38,5.62,193.0
E63,2017-08-17,32599145,42735.049999999996,7264.950000000001,50000.0
E63,2017-08-18,6034033,169.81,10.19,180.0
E63,2017-08-19,31321527,3064.3799999999997,479.62,3544.0
E63,2017-08-20,15618793,237.86,7.14,245.0
E63,2017-08-21,52251561,764.62,45.88,810.5
E63,2017-08-22,47817336,641756.76,70593.24,712350.0
E63,2017-08-23,36814513,759.64,25.36,785.0
E63,2017-08-24,2573571,1216.5,36.5,1253.0
E63,2017-08-25,61588286,732183.3699999999,80370.62999999999,812554.0
E63,2017-08-26,21964054,772.86,45.14,818.0
E63,2017-08-28,139106302,718984.4899999999,79063.51,798048.0
E63,2017-08-29,81361683,661246.91,72722.09,733969.0
E63,2017-08-30,148484750,310.58000000000004,38.89,349.47
E63,2017-09-01,16440798,48.54,1.46,50.0
E63,2017-09-02,14785749,141.75,4.25,146.0
E63,2017-09-04,16440867,52.43,1.57,54.0
E63,2017-09-05,41263940,127.35,21.65,149.0
E63,2017-09-08,13820714,37.86,1.14,39.0
E63,2017-09-09,49164116,1831.19,101.81,1933.0
E63,2017-09-12,16511239,532.08,31.92,564.0
E63,2017-09-14,61703415,832702.68,91597.31999999998,924300.0
E63,2017-09-15,9246553,76010.76000000001,8874.24,84885.0
E63,2017-09-16,82045351,311.79999999999995,53.0,364.79999999999995
E63,2017-09-18,6962692,5745.97,527.66,6273.63
E63,2017-09-20,34050333,289.32,8.68,298.0
E63,2017-09-23,13862200,291.26,8.74,300.0
E63,2017-09-24,31445038,437.86,13.14,451.0
E63,2017-09-25,169048241,803.4999999999999,34.0,837.5
E63,2017-09-26,181161981,2274230.619999999,250190.37999999986,2524421.0
E63,2017-09-28,7806503,580819.1000000001,63886.100000000006,644705.2000000001
E63,2017-09-29,15011307,221.04,13.26,234.3
E63,2017-09-30,34811648,793.2,23.799999999999997,817.0
E63,2017-10-01,16334808,181.55,5.45,187.0
E63,2017-10-03,40281084,431.07,12.93,444.0
E63,2017-10-04,24445630,199.03,5.97,205.0
E63,2017-10-05,45208079,288.67,49.08,337.75
E63,2017-10-07,48157346,118.8,20.2,139.0
E63,2017-10-08,8699354,494.02,83.98,578.0
E63,2017-10-09,8702259,47.01,7.99,55.0
E63,2017-10-11,12271972,25300.0,0.0,25300.0
E63,2017-10-12,57800005,697.41,89.43,786.84
E63,2017-10-13,20668443,93.2,2.8,96.0
E63,2017-10-15,128804091,1072.0,60.75,1132.75
E63,2017-10-16,8767323,7434.91,1263.94,8698.85
E63,2017-10-18,14198094,1509.44,90.56,1600.0
E63,2017-10-19,2169540,22140.0,0.0,22140.0
E63,2017-10-20,17686833,25300.0,0.0,25300.0
E63,2017-10-21,21030894,102.91,3.09,106.0
E63,2017-10-23,22097798,442143.11,48618.89,490762.0
E63,2017-10-26,45835490,44310.68,4869.32,49180.0
E63,2017-10-27,140050789,1843309.36,196610.14000000004,2039919.5
E63,2017-10-28,72416766,555.64,45.11,600.75
E63,2017-10-29,56115561,162.41,17.87,180.28
E63,2017-10-30,21806285,647.57,19.43,667.0
E63,2017-11-01,42174596,542.3199999999999,17.68,560.0
E63,2017-11-02,35809120,720.0,0.0,720.0
E63,2017-11-03,4278669,325.0,9.75,334.75
E63,2017-11-04,102361783,857.0500000000001,145.69,1002.74
E63,2017-11-07,56288141,395.72,67.28,463.0
E63,2017-11-08,130147860,2451.4100000000003,335.59000000000003,2787.0
E63,2017-11-09,17686870,25960.0,0.0,25960.0
E63,2017-11-10,59282093,84.62,14.38,99.0
E63,2017-11-11,25695245,145.63,4.37,150.0
E63,2017-11-12,45326086,161.53,27.46,188.99
E63,2017-11-13,51480107,100.51,17.09,117.6
E63,2017-11-14,8336793,2599.58,400.41999999999996,3000.0
E63,2017-11-15,1341309,15050.69,2558.62,17609.31
E63,2017-11-16,27144747,94.34,5.66,100.0
E63,2017-11-18,148822379,369.01,38.99,408.0
E63,2017-11-20,4957669,5933.33,296.67,6230.0
E63,2017-11-21,1341481,13979.32,2376.49,16355.81
E63,2017-11-22,2669122,44280.0,0.0,44280.0
E63,2017-11-23,17909334,1396361.08,150598.92,1546960.0
E63,2017-11-24,47868150,103.77,6.23,110.0
E63,2017-11-25,162892392,1561.2,234.79999999999998,1796.0
E63,2017-11-26,1864184,59737.84,6571.16,66309.0
E63,2017-11-27,82033861,1159717.4,104032.4,1263749.8
E63,2017-11-28,7206238,1980.0,336.6,2316.6
E63,2017-11-29,27218978,107611.08999999998,11802.66,119413.75
E63,2017-11-30,76291636,500.0,85.0,585.0
E63,2017-12-02,166880094,304.97,38.13,343.1
E63,2017-12-03,60712557,76.07,12.93,89.0
E63,2017-12-05,143596458,1411.32,84.67999999999999,1496.0
E63,2017-12-08,48228211,26294.91,20.09,26315.0
E63,2017-12-09,31838260,653.4,19.6,673.0
E63,2017-12-10,109155064,5178.64,880.36,6059.0
E63,2017-12-11,20609492,1905.6599999999999,114.34,2020.0
E63,2017-12-12,37738360,264.15,15.85,280.0
E63,2017-12-13,78280229,487.34,53.61,540.95
E63,2017-12-14,62024209,237.51,40.38,277.89
E63,2017-12-15,88498780,10564.890000000001,595.91,11160.8
E63,2017-12-18,52050508,230.26,20.04,250.3
E63,2017-12-19,88706756,9536.62,1621.23,11157.85
E63,2017-12-20,63489720,169.19,28.76,197.95
E63,2017-12-21,39766736,12150.650000000001,1763.62,13914.27
E63,2017-12-22,143274429,406.56,19.439999999999998,426.0
E63,2017-12-25,7767364,826958.3300000001,90965.41,917923.74
E63,2017-12-26,75133447,4264.87,725.02,4989.89
E63,2017-12-27,7513281,728226.13,80104.87,808331.0
E63,2017-12-28,89195772,30319.809999999998,3415.1800000000003,33734.990000000005
E63,2017-12-29,2118420,213513.51999999996,23486.48,237000.0
E63,2017-12-31,105380922,394.69,34.51,429.2
E63,2018-01-01,8744617,119.41,3.59,123.0
E63,2018-01-02,233946629,127.08,21.61,148.69
E63,2018-01-04,60279722,3392.6000000000004,441.7,3834.3
E63,2018-01-05,7089526,11103.400000000001,1887.58,12990.98
E63,2018-01-08,52309395,31253.65,838.3399999999999,32091.989999999998
E63,2018-01-10,8544132,1414.54,240.46,1655.0
E63,2018-01-11,2630145,2390.0,406.3,2796.3
E63,2018-01-13,181881848,1640.18,278.83,1919.01
E63,2018-01-14,25806893,466.02,13.98,480.0
E63,2018-01-15,17102780,72.24,12.29,84.53
E63,2018-01-16,138750126,1551.95,197.90999999999997,1749.8600000000001
E63,2018-01-17,128947625,1258.21,210.73,1468.94
E63,2018-01-18,33724147,669.9100000000001,20.09,690.0
E63,2018-01-19,45494813,269.9,8.1,278.0
E63,2018-01-21,91704090,127.35,21.65,149.0
E63,2018-01-25,208644318,1218748.15,134217.53000000003,1352965.68
E63,2018-01-26,141236065,88610.18,9729.82,98340.0
E63,2018-01-27,49881578,9745.2,1604.8,11350.0
E63,2018-01-28,39531316,32662.29,3561.71,36224.0
E63,2018-01-29,68117366,44464.75000000001,7450.250000000001,51915.0
E63,2018-01-30,6551918,16818.27,1880.73,18699.0
E63,2018-02-02,18420845,1177.43,200.17000000000002,1377.6
E63,2018-02-04,65550545,1406.8300000000002,85.06,1491.89
E63,2018-02-05,47214255,17872.66,2929.34,20802.0
E63,2018-02-06,63034841,921.8699999999999,50.13,972.0
E63,2018-02-07,8587270,20053.45,658.55,20712.0
E63,2018-02-09,52641176,522.29,26.97,549.26
E63,2018-02-10,20261635,2106.8,63.2,2170.0
E63,2018-02-11,8426095,149.57,25.43,175.0
E63,2018-02-12,832988905,2625.75,393.05999999999995,3018.81
E63,2018-02-13,42861420,3082.0299999999997,122.97,3205.0
E63,2018-02-14,4314818,1443.4,86.6,1530.0
E63,2018-02-16,93251675,529.0699999999999,89.93,619.0
E63,2018-02-18,88137558,1364.16,81.84,1446.0
E63,2018-02-19,34715017,548.37,43.2,591.5699999999999
E63,2018-02-20,29317149,250.49,7.51,258.0
E63,2018-02-23,75249399,510.3,25.7,536.0
